circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,SURYAVAMSHI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,411.0,5.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,PEDDA AMBERPET,TATTI ANNARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,4680.0,29.63
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,ANDHRA KESARI NAGR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,1604.0,11.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,ARUNODAYA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,1949.0,10.12
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,BHAGYALATHA NGR CO,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,2144.0,37.67
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,BHULAXMI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,2503.0,61.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,DESHMUKH COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,4932.0,21.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,DIFENCE COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,11.0,3273.0,35.89
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,KOHEDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,16.0,3346.0,75.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,KURMA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,647.0,7.5
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,KURMAL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,16.0,5954.0,63.75
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,M M KUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,328.0,5.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,MANNAGUDA(V),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,151.0,11.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,MANNEGUDA (T),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,43,40.0,11042.0,121.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,MUNGANOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,27,25.0,11718.0,65.5
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NADERGOL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,70,69.0,25651.0,245.75
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,NEW KAMMAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,437.0,2.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,DWARAKAMAI NGR COL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1392.0,10.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,DWARAKAMAINAGAR-II,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,2063.0,24.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,HAYATH NAGAR OLD VILL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,5512.0,77.55
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,HIGH COURT COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2211.0,12.9
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,INFORMATION COLNY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,25,25.0,8469.0,54.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,KALVANCHA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,11.0,1665.0,26.47
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,KAMALA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,13.0,2600.0,34.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,MUDIRAJ COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,712.0,2.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,RAGHAVENDRA COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,1827.0,12.43
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SAINAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,4138.0,48.77
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SAMANAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,3000.0,33.75
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,PATIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,4814.0,15.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,RAGANNA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,12.0,4009.0,48.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,RGGY HOUSING COLONY(KRMLGUDA),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,,0.0,8.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,SHRIDIPURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,0.0,2.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,SRI RAM NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,109,97.0,48312.0,281.3
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SARADA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,26,26.0,5856.0,69.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SEETHARAMA PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,5957.0,51.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SUBHADRA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1330.0,7.5
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SUDEER KUMAR COLON,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,4260.0,37.01
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,SUSHMASAI NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,679.0,8.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,SHANTHINAGAR,TARAKARAMA BANJARA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,15.0,3515.0,29.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,ADIBATLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,24,24.0,12623.0,68.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,BONGALOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,12673.0,49.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,SRI SRI GRUHA NIRMAN INDIA P L,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,333.0,1.0
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,SRINIVASA PURAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,621.0,3.75
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,THIRUMALA GRUHA NIRMAN(R GUDA),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,,0.0,8.25
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,THOROOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,6885.0,57.5
SAROORNAGAR,IBRAHIMPATNAM,TURKAYAMJAL,TURKAYAMZAL,TYAMJAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,2087.0,54.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,CHERLA PATEL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,19,14.0,4902.0,49.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,CHINTA PALLY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,1276.0,15.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,DANDU MYLARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,19468.0,83.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,DONDAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,4.0,1337.0,39.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,ELIMINEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,8041.0,50.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,ENUGULA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1039.0,21.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,ERRAKUNTA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,666.0,4.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIM PATNAM-I,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,57,56.0,19327.0,181.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIM PATNAM-II,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,2090.0,19.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIM PATNAM-V,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1176.0,17.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM-III,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,1471.0,13.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM-IV,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,406.0,13.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,KAPPA PAHAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,12.0,1505.0,54.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,KARNAMGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,5.0,3896.0,44.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,KONGARA KALAN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,42,42.0,14102.0,176.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,M. P. PATEL GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,17,17.0,14762.0,41.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,MALSETTY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,800.0,11.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,MANGAL PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,6.0,3753.0,21.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,MANNEGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2859.0,21.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,MUCKNOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,10.0,6773.0,32.63
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,NARRA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,19,19.0,8334.0,35.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,NAYANAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,2305.0,26.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,PEDDA THONDLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,2056.0,23.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,POCHARAM,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,12.0,3323.0,37.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,POLKAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,1804.0,42.63
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,RAINGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,87.0,4.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,RAIPOLE,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,36,35.0,9445.0,99.13
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,RAMDAS PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,13910.0,44.63
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,RAMREDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1578.0,15.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,SAHEBGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,189.0,5.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,SHERIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,21,21.0,29248.0,90.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,SITARAM PET,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1626.0,16.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,TALLA KALVA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,987.0,22.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,TURKAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,3.0,51.0,26.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,IBRAHIMPATNAM,UPPARI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,13.0,8524.0,41.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,AGAPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,9230.0,26.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,AMBATH THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,3747.0,21.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,ARUTLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,30,27.0,3748.0,100.88
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,ASMATH PUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,4.0,733.0,22.88
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,BANDA LEMOOR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,11.0,2652.0,41.88
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,BODA KONDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,2712.0,17.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,BUGGA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,6,2.0,106.0,19.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,CHANDKHAN GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,514.0,11.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,CHEEDEDU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,7.0,1288.0,22.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,CHENNA REDDY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,7.0,542.0,22.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,CHITTAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,2895.0,20.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,DATHPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,13.0,1199.0,35.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,JAINAMMA GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,1.0,3165.0,9.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,JALALMIYA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,153.0,2.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,JAPAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,11.0,1959.0,27.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,KAGHAZ GHAT,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,8.0,1350.0,38.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,KHANAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,2219.0,29.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,KORAM THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,4.0,3091.0,12.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,LINGAM PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,12,12.0,1545.0,32.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,LOYA PALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,31,31.0,16482.0,88.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,MANCHAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,3248.0,35.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,MUNEERABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,3,3.0,399.0,9.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,NALLA CHERUVU,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,1,1.0,31.0,3.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,NOMULA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,9.0,2255.0,26.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,PATEL CHERU THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,3.0,1275.0,27.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,RANGAPUR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,4182.0,23.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,SABITHA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1612.0,11.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,SATHYAM THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,3879.0,10.5
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,AUTO NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,18,18.0,7561.0,79.85
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CENTRALBANK COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,16,15.0,2550.0,34.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHANDRAPURI COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,20.0,4017.0,66.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHINTAL KUNTA (K),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,14,14.0,4914.0,54.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,CHITRASIMA COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,35,35.0,7894.0,64.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,INDIRA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1641.0,19.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,J. P. ENCLAVE (M),LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1300.0,7.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,JUDES COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,1478.0,15.25
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MALLIKARJUNA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,49,47.0,10845.0,92.25
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MANSOORABAD-II,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,11,9.0,1936.0,19.75
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MANSOORABAD-III,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,503.0,4.0
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,THALLA PALLY GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,8.0,2533.0,22.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,THIPPAI GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,10,7.0,1797.0,29.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,MANCHAL,YELLAMMA THANDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,7.0,1641.0,15.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,AYYAWARIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,422.0,15.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,BASMANIGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,2,2.0,112.0,7.63
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,CHINNA THANDLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,15.0,1453.0,48.5
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,CHINTAPATLA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,13,12.0,6678.0,35.88
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,CHOWDERPALLY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,8,7.0,1864.0,27.75
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,DHARMANNAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,4,4.0,1148.0,13.38
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,G M GUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,9.0,1552.0,20.63
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,GANDLAGUDA,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,5,5.0,262.0,16.25
SAROORNAGAR,IBRAHIMPATNAM,IBRAHIMPATNAM,YACHARAM,GUNGAL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,15,14.0,1778.0,44.63
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,MANSURABAD,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,36,31.0,7067.0,111.63
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,PATRIKEYA NAGAR,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,7,6.0,1258.0,14.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,ROCK TOWN,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,20,19.0,37382.0,68.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SALIJA PURI COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,38,36.0,7550.0,71.25
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SARSWATHI NAGAR COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,23,22.0,8507.0,50.0
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SOUTH END PARK,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,22,22.0,4739.0,47.5
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SRIRAM NAGAR COLONY,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,41,40.0,8256.0,75.25
SAROORNAGAR,SAROORNAGAR,HAYATHNAGAR,AUTONAGAR,SURYODAYANAGAR COL,LOCALBODIES-STREETLIGHT/PWS SCHEME,6,9,8.0,1958.0,17.0
